source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count
78973254,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78973254/,18450.0,2LDK,65.2,2023,2.0,1.0,東京都渋谷区大山町 [ ■ 周辺環境 ],代々木上原駅,8.0,24
20006903,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20006903/,18350.0,3LDK,75.42,2006,4.0,1.0,東京都品川区北品川５ [ ■ 周辺環境 ],大崎駅,5.0,14
20136183,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20136183/,18380.0,2LDK,72.05,2008,24.0,26.0,東京都品川区東大井１ [ ■ 周辺環境 ],品川シーサイド駅,3.0,22
20060030,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20060030/,18200.0,2LDK,60.35,2015,11.0,2.0,東京都新宿区富久町 [ ■ 周辺環境 ],新宿御苑前駅,7.0,25
78863012,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78863012/,18290.0,2LDK,54.6,2023,33.0,2.0,東京都新宿区西新宿５-2-1 [ ■ 周辺環境 ],西新宿駅,8.0,27
79163358,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_79163358/,18490.0,2LDK,78.51,2006,33.0,2.0,東京都墨田区太平４ [ ■ 周辺環境 ],錦糸町駅,7.0,29
20283546,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20283546/,18580.0,3LDK,73.72,2007,23.0,42.0,東京都豊島区東池袋４ [ ■ 周辺環境 ],東池袋駅,1.0,33
79217887,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79217887/,18800.0,4LDK,121.45,1987,9.0,12.0,東京都文京区音羽２ [ ■ 周辺環境 ],護国寺駅,2.0,26
20359487,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20359487/,18800.0,2LDK,78.47,2008,44.0,2.0,東京都中央区勝どき６ [ ■ 周辺環境 ],勝どき駅,7.0,31
78444684,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78444684/,18900.0,3LDK,86.85,2023,3.0,1.0,東京都中央区晴海５ [ ■ 周辺環境 ],勝どき駅,17.0,28
79202581,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79202581/,18800.0,2LDK,78.47,2008,44.0,2.0,東京都中央区勝どき６ [ ■ 周辺環境 ],勝どき駅,7.0,26
78967862,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78967862/,18990.0,2LDK,71.38,2008,37.0,1.0,東京都江東区豊洲２ [ ■ 周辺環境 ],豊洲駅,6.0,27
79170346,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79170346/,18800.0,2LDK,79.11,2009,44.0,1.0,東京都江東区豊洲３-4-1 [ ■ 周辺環境 ],豊洲駅,5.0,21
20228598,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20228598/,18990.0,2LDK,61.71,2006,10.0,2.0,東京都港区芝４ [ ■ 周辺環境 ],三田駅,3.0,21
20331172,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20331172/,18980.0,3LDK,90.02,2005,17.0,1.0,東京都港区港南３-9-33 [ ■ 周辺環境 ],品川駅,15.0,33
77425087,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_77425087/,18980.0,1LDK,68.48,2023,24.0,1.0,東京都港区芝浦４ [ ■ 周辺環境 ],田町駅,11.0,23
78240074,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78240074/,18900.0,2LDK,55.27,2017,6.0,15.0,東京都港区東麻布１ [ ■ 周辺環境 ],赤羽橋駅,4.0,22
78631482,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78631482/,18990.0,3LDK,82.9,2005,15.0,2.0,東京都港区港南３-5-10 [ ■ 周辺環境 ],品川駅,14.0,29
79115611,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79115611/,18800.0,3LDK,86.85,2005,27.0,2.0,東京都港区港南４-6-1 [ ■ 周辺環境 ],品川駅,14.0,18
78684579,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78684579/,18980.0,3LDK,92.23,1999,2.0,1.0,東京都世田谷区下馬６ [ ■ 周辺環境 ],学芸大学駅,8.0,15
79105047,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79105047/,18990.0,3LDK,70.27,2012,3.0,1.0,東京都世田谷区池尻２ [ ■ 周辺環境 ],池尻大橋駅,8.0,22
20233843,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20233843/,18900.0,2LDK,75.04,2000,3.0,1.0,東京都渋谷区代々木５ [ ■ 周辺環境 ],参宮橋駅,5.0,21
20329288,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20329288/,18970.0,2LDK,70.22,2013,3.0,3.0,東京都渋谷区神宮前３ [ ■ 周辺環境 ],外苑前駅,9.0,24
78877176,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78877176/,19000.0,2LDK,92.95,2000,7.0,1.0,東京都渋谷区代官山町 [ ■ 周辺環境 ],代官山駅,6.0,20
78881442,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78881442/,18980.0,3LDK,77.27,1998,11.0,12.0,東京都渋谷区富ヶ谷１ [ ■ 周辺環境 ],代々木公園駅,5.0,21
20022688,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20022688/,18880.0,3LDK,82.58,2001,17.0,2.0,東京都品川区東五反田２-16-1 [ ■ 周辺環境 ],大崎駅,5.0,27
20051111,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20051111/,18900.0,2LDK,56.45,2015,26.0,2.0,東京都品川区北品川５ [ ■ 周辺環境 ],大崎駅,6.0,22
20153404,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20153404/,18900.0,2LDK,71.84,1998,15.0,2.0,東京都品川区大崎１ [ ■ 周辺環境 ],大崎駅,6.0,22
79042507,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_79042507/,18850.0,2LDK,80.98,2009,3.0,1.0,東京都品川区南品川５-１１－４８ [ ■ 周辺環境 ],大井町駅,5.0,26
20183816,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20183816/,18980.0,2LDK,63.5,2020,4.0,10.0,東京都新宿区内藤町 [ ■ 周辺環境 ],四谷三丁目駅,6.0,24
20212283,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20212283/,18980.0,2LDK,63.5,2020,4.0,10.0,東京都新宿区内藤町 [ ■ 周辺環境 ],四谷三丁目駅,7.0,21
20044158,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20044158/,18980.0,4LDK,95.39,2016,5.0,6.0,東京都杉並区成田東４ [ ■ 周辺環境 ],南阿佐ケ谷駅,8.0,24
78244302,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78244302/,19200.0,3LDK,82.52,2018,7.0,1.0,東京都文京区本郷５ [ ■ 周辺環境 ],本郷三丁目駅,6.0,24
77910183,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_77910183/,19490.0,3LDK,90.15,1999,17.0,3.0,東京都中央区佃２ [ ■ 周辺環境 ],月島駅,8.0,33
78794653,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78794653/,19800.0,3LDK,83.45,2013,5.0,2.0,東京都中央区晴海２ [ ■ 周辺環境 ],勝どき駅,12.0,27
78476238,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_78476238/,19400.0,3LDK,71.34,2016,11.0,1.0,東京都目黒区中目黒４ [ ■ 周辺環境 ],中目黒駅,12.0,23
79051903,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79051903/,19800.0,2LDK,75.04,1999,2.0,5.0,東京都目黒区三田１ [ ■ 周辺環境 ],目黒駅,8.0,21
20092370,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20092370/,19800.0,3LDK,75.24,2006,28.0,2.0,東京都港区港南４ [ ■ 周辺環境 ],天王洲アイル駅,9.0,21
20128075,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20128075/,19480.0,2LDK,66.53,2006,14.0,2.0,東京都港区芝４ [ ■ 周辺環境 ],三田駅,3.0,23
20265532,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20265532/,19280.0,1LDK,55.0,2008,4.0,30.0,東京都港区虎ノ門３ [ ■ 周辺環境 ],神谷町駅,4.0,25
78510279,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78510279/,19480.0,2LDK,84.11,2005,9.0,2.0,東京都港区港南４ [ ■ 周辺環境 ],天王洲アイル駅,5.0,21
78570646,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78570646/,19800.0,2LDK,81.82,2005,30.0,2.0,東京都港区港南３ [ ■ 周辺環境 ],品川駅,11.0,20
78613592,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78613592/,19800.0,3LDK,94.18,2006,32.0,1.0,東京都港区芝浦４ [ ■ 周辺環境 ],田町駅,14.0,21
78860165,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78860165/,19780.0,2LDK,68.11,1998,10.0,1.0,東京都港区三田５ [ ■ 周辺環境 ],白金高輪駅,8.0,23
78916111,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78916111/,19490.0,3LDK,85.2,2006,18.0,1.0,東京都港区台場２-2-2 [ ■ 周辺環境 ],お台場海浜公園駅,2.0,29
78950320,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78950320/,19800.0,2LDK,90.52,2008,10.0,2.0,東京都港区白金６ [ ■ 周辺環境 ],白金台駅,11.0,23
79001052,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79001052/,19800.0,1K,65.31,2003,16.0,3.0,東京都港区港南２ [ ■ 周辺環境 ],品川駅,6.0,22
79159614,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79159614/,19800.0,2LDK,54.46,2011,11.0,11.0,東京都港区南麻布１ [ ■ 周辺環境 ],麻布十番駅,9.0,24
20081806,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20081806/,19800.0,3LDK,73.19,2012,21.0,1.0,東京都中野区中野３ [ ■ 周辺環境 ],中野駅,2.0,21
20195803,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20195803/,19800.0,1LDK,69.8,1997,2.0,1.0,東京都渋谷区神宮前４ [ ■ 周辺環境 ],表参道駅,5.0,30
20298745,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20298745/,19380.0,2LDK,67.03,1998,9.0,9.0,東京都渋谷区恵比寿４ [ ■ 周辺環境 ],恵比寿駅,7.0,28
78794298,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78794298/,19800.0,1LDK,55.59,1985,2.0,14.0,東京都渋谷区広尾４ [ ■ 周辺環境 ],広尾駅,5.0,27
78907514,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78907514/,19380.0,2LDK,67.03,1998,9.0,9.0,東京都渋谷区恵比寿４ [ ■ 周辺環境 ],恵比寿駅,7.0,22
79222597,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79222597/,19380.0,2LDK,67.03,1998,9.0,9.0,東京都渋谷区恵比寿４ [ ■ 周辺環境 ],恵比寿駅,7.0,24
77926316,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_77926316/,19200.0,2LDK,68.98,2015,15.0,21.0,東京都品川区西五反田３ [ ■ 周辺環境 ],不動前駅,4.0,22
79156170,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_79156170/,19480.0,2LDK,61.76,2023,10.0,32.0,東京都品川区西五反田３ [ ■ 周辺環境 ],目黒駅,9.0,21
20255403,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20255403/,19480.0,2LDK,76.72,2014,20.0,2.0,東京都新宿区大久保３ [ ■ 周辺環境 ],高田馬場駅,7.0,23
79176506,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_79176506/,19680.0,2LDK,80.4,2006,33.0,2.0,東京都墨田区太平４ [ ■ 周辺環境 ],錦糸町駅,4.0,22
78376207,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78376207/,19980.0,2LDK,59.43,2023,9.0,13.0,東京都千代田区内神田１ [ ■ 周辺環境 ],大手町駅,4.0,22
20025613,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20025613/,19980.0,3LDK,82.27,2019,12.0,1.0,東京都中央区晴海２ [ ■ 周辺環境 ],月島駅,11.0,22
20025636,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20025636/,19980.0,2LDK,86.86,2008,50.0,2.0,東京都中央区勝どき６ [ ■ 周辺環境 ],勝どき駅,7.0,22
20272176,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20272176/,19980.0,3LDK,82.27,2019,27.0,1.0,東京都中央区晴海２ [ ■ 周辺環境 ],月島駅,12.0,17
20279786,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20279786/,19980.0,3LDK,82.27,2019,27.0,1.0,東京都中央区晴海２ [ ■ 周辺環境 ],月島駅,12.0,29
20287266,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20287266/,19980.0,2LDK,70.15,2010,41.0,2.0,東京都中央区勝どき１ [ ■ 周辺環境 ],勝どき駅,1.0,29
20292464,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20292464/,19980.0,3LDK,82.27,2019,27.0,1.0,東京都中央区晴海２ [ ■ 周辺環境 ],月島駅,12.0,28
78957995,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78957995/,19980.0,3LDK,83.2,2025,26.0,1.0,東京都中央区晴海５ [ ■ 周辺環境 ],勝どき駅,14.0,33
79094771,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79094771/,19800.0,3LDK,79.88,2019,16.0,1.0,東京都江東区有明２-1-2 [ ■ 周辺環境 ],有明駅,3.0,28
77273223,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_77273223/,19980.0,2LDK,55.08,2017,7.0,15.0,東京都目黒区東山１-６－５ [ ■ 周辺環境 ],中目黒駅,4.0,20
20270869,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20270869/,19800.0,2LDK,90.52,2008,10.0,10.0,東京都港区白金６ [ ■ 周辺環境 ],白金台駅,11.0,26
77714814,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_77714814/,19800.0,2LDK,51.02,2013,2.0,2.0,東京都港区赤坂７ [ ■ 周辺環境 ],乃木坂駅,6.0,24
77804007,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_77804007/,19800.0,2LDK,90.52,2008,10.0,2.0,東京都港区白金６ [ ■ 周辺環境 ],白金台駅,11.0,20
79041957,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79041957/,19980.0,1LDK,50.34,2002,6.0,20.0,東京都港区赤坂８ [ ■ 周辺環境 ],青山一丁目駅,2.0,22
78962846,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78962846/,19980.0,3LDK,76.28,2024,23.0,24.0,東京都大田区大森北１ [ ■ 周辺環境 ],大森駅,3.0,25
79098104,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79098104/,19900.0,4LDK,164.08,2003,15.0,15.0,東京都大田区下丸子２ [ ■ 周辺環境 ],武蔵新田駅,11.0,21
20146302,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20146302/,19980.0,2LDK,70.32,2010,17.0,1.0,東京都世田谷区玉川１ [ ■ 周辺環境 ],二子玉川駅,8.0,23
20102290,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20102290/,19980.0,3LDK,85.05,1987,12.0,14.0,東京都渋谷区広尾１ [ ■ 周辺環境 ],恵比寿駅,7.0,20
20183304,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20183304/,19800.0,2LDK,65.76,2013,3.0,10.0,東京都渋谷区宇田川町７－１７ [ ■ 周辺環境 ],渋谷駅,10.0,15
79113544,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79113544/,19980.0,1LDK,67.78,1998,7.0,9.0,東京都渋谷区代官山町 [ ■ 周辺環境 ],代官山駅,5.0,30
78628953,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78628953/,19950.0,3LDK,73.24,2014,21.0,2.0,東京都品川区大崎２ [ ■ 周辺環境 ],大崎駅,5.0,16
79151070,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79151070/,19900.0,3LDK,110.33,2003,4.0,1.0,東京都新宿区下落合４ [ ■ 周辺環境 ],目白駅,15.0,25
20086225,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20086225/,19880.0,1LDK,62.53,2019,34.0,1.0,東京都台東区池之端１ [ ■ 周辺環境 ],湯島駅,4.0,22
20297948,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20297948/,19880.0,1LDK,62.53,2019,34.0,36.0,東京都台東区池之端１-4-33 [ ■ 周辺環境 ],湯島駅,4.0,30
20231094,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20231094/,19980.0,3LDK,91.51,2002,3.0,7.0,東京都豊島区巣鴨１-2-23 [ ■ 周辺環境 ],巣鴨駅,5.0,29
20297251,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20297251/,19990.0,3LDK,70.48,2025,10.0,10.0,東京都文京区本郷２ [ ■ 周辺環境 ],本郷三丁目駅,6.0,21
78443314,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78443314/,19999.0,2LDK,62.18,2007,3.0,2.0,東京都千代田区飯田橋２ [ ■ 周辺環境 ],九段下駅,6.0,27
78674801,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78674801/,20480.0,2LDK,59.9,2004,28.0,1.0,東京都千代田区外神田４ [ ■ 周辺環境 ],秋葉原駅,5.0,22
20046591,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20046591/,20500.0,3LDK,70.02,2020,8.0,12.0,東京都中央区日本橋浜町１ [ ■ 周辺環境 ],浜町駅,2.0,20
20136886,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20136886/,20780.0,3LDK,73.48,2011,11.0,12.0,東京都中央区日本橋小伝馬町6-7 [ ■ 周辺環境 ],小伝馬町駅,2.0,30
20182698,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20182698/,19990.0,2LDK,80.48,2008,46.0,2.0,東京都中央区勝どき６-３-２ [ ■ 周辺環境 ],勝どき駅,6.0,21
20237961,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20237961/,19990.0,2LDK,80.48,2008,46.0,2.0,東京都中央区勝どき６ [ ■ 周辺環境 ],勝どき駅,6.0,22
79073524,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79073524/,20500.0,2LDK,73.32,2016,36.0,2.0,東京都中央区勝どき５ [ ■ 周辺環境 ],勝どき駅,7.0,27
79232530,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79232530/,20500.0,2LDK,73.32,2016,36.0,2.0,東京都中央区勝どき５ [ ■ 周辺環境 ],勝どき駅,7.0,27
79150315,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79150315/,20500.0,2LDK,79.54,2009,41.0,1.0,東京都江東区豊洲３ [ ■ 周辺環境 ],豊洲駅,6.0,22
79195435,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79195435/,20500.0,2LDK,79.54,2009,41.0,1.0,東京都江東区豊洲３ [ ■ 周辺環境 ],豊洲駅,6.0,28
79165976,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79165976/,20500.0,3LDK,83.77,1999,17.0,2.0,東京都目黒区青葉台３ [ ■ 周辺環境 ],池尻大橋駅,9.0,23
20006782,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20006782/,20500.0,2LDK,65.21,2022,6.0,1.0,東京都港区新橋４ [ ■ 周辺環境 ],新橋駅,7.0,22
20020590,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20020590/,20500.0,1LDK,53.1,2006,24.0,36.0,東京都港区芝４ [ ■ 周辺環境 ],田町駅,5.0,28
78790391,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78790391/,19990.0,3LDK,91.26,2005,15.0,2.0,東京都港区港南３-5-10 [ ■ 周辺環境 ],品川駅,14.0,28
78873700,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78873700/,20580.0,3LDK,72.58,2023,21.0,1.0,東京都港区芝浦４ [ ■ 周辺環境 ],田町駅,11.0,22
78991459,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78991459/,19990.0,2LDK,60.64,2017,2.0,1.0,東京都港区西麻布４ [ ■ 周辺環境 ],広尾駅,7.0,21
79066155,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79066155/,19990.0,1LDK,83.03,1980,7.0,2.0,東京都港区高輪４ [ ■ 周辺環境 ],品川駅,7.0,23
79202160,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79202160/,20500.0,1LDK,53.1,2006,24.0,2.0,東京都港区芝４ [ ■ 周辺環境 ],田町駅,5.0,23
20105357,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20105357/,19990.0,3LDK,78.74,1997,5.0,1.0,東京都新宿区南町14 [ ■ 周辺環境 ],牛込神楽坂駅,7.0,29
20110101,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20110101/,19990.0,3LDK,78.74,1997,5.0,1.0,東京都新宿区南町 [ ■ 周辺環境 ],牛込神楽坂駅,7.0,22
20201047,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20201047/,20800.0,2LDK,79.68,2018,3.0,1.0,東京都新宿区横寺町 [ ■ 周辺環境 ],牛込神楽坂駅,3.0,22
20091716,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20091716/,21000.0,1LDK,72.58,2004,5.0,1.0,東京都千代田区外神田４ [ ■ 周辺環境 ],秋葉原駅,5.0,21
20240812,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20240812/,21200.0,2LDK,84.35,2005,8.0,10.0,東京都千代田区麹町２ [ ■ 周辺環境 ],半蔵門駅,3.0,32
20035700,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20035700/,21000.0,2LDK,72.72,2014,3.0,1.0,東京都中央区八丁堀２ [ ■ 周辺環境 ],八丁堀駅,2.0,21
20119466,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20119466/,21000.0,3LDK,90.67,2023,6.0,1.0,東京都中央区晴海５ [ ■ 周辺環境 ],勝どき駅,17.0,23
78965029,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78965029/,20880.0,3LDK,72.06,2025,27.0,50.0,東京都中央区晴海５-6-7 [ ■ 周辺環境 ],勝どき駅,18.0,27
79003915,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79003915/,20800.0,3LDK,68.97,2019,42.0,1.0,東京都中央区晴海２ [ ■ 周辺環境 ],月島駅,12.0,21
79031367,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79031367/,21000.0,3LDK,70.2,2020,20.0,1.0,東京都中央区月島１-22‐1 [ ■ 周辺環境 ],月島駅,2.0,23
79050844,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79050844/,21000.0,2LDK,73.04,2016,18.0,22.0,東京都江東区豊洲５ [ ■ 周辺環境 ],豊洲駅,5.0,25
20101865,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20101865/,20800.0,1LDK,53.7,2002,21.0,2.0,東京都港区東新橋１ [ ■ 周辺環境 ],汐留駅,3.0,24
20141646,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20141646/,20980.0,2LDK,84.39,1981,2.0,10.0,東京都港区南青山７ [ ■ 周辺環境 ],表参道駅,11.0,23
20235577,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20235577/,20800.0,1LDK,90.54,2005,29.0,2.0,東京都港区港南３ [ ■ 周辺環境 ],品川駅,11.0,21
20237651,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20237651/,20900.0,1LDK,56.08,2014,19.0,24.0,東京都港区三田２ [ ■ 周辺環境 ],赤羽橋駅,6.0,34
20287265,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20287265/,20800.0,2LDK,80.53,2005,21.0,42.0,東京都港区港南４ [ ■ 周辺環境 ],品川駅,14.0,22
79045953,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79045953/,20900.0,1LDK,56.08,2014,19.0,24.0,東京都港区三田２ [ ■ 周辺環境 ],赤羽橋駅,6.0,28
79160684,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79160684/,20800.0,2LDK,80.53,2005,21.0,42.0,東京都港区港南４ [ ■ 周辺環境 ],品川駅,14.0,28
79208291,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79208291/,20800.0,2LDK,80.53,2005,21.0,42.0,東京都港区港南４ [ ■ 周辺環境 ],品川駅,14.0,22
79176488,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79176488/,21000.0,4LDK,128.92,2009,28.0,1.0,東京都練馬区中村北１ [ ■ 周辺環境 ],練馬駅,7.0,24
78920413,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78920413/,20980.0,3LDK,76.28,2024,23.0,24.0,東京都大田区大森北１ [ ■ 周辺環境 ],大森駅,3.0,22
20044175,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20044175/,21000.0,2LDK,55.05,2020,8.0,1.0,東京都渋谷区恵比寿１ [ ■ 周辺環境 ],恵比寿駅,4.0,21
78987020,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78987020/,20980.0,2LDK,71.26,1998,5.0,1.0,東京都渋谷区代官山町 [ ■ 周辺環境 ],代官山駅,4.0,17
79191128,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_79191128/,20800.0,3LDK,91.79,2019,29.0,1.0,東京都品川区東品川４ [ ■ 周辺環境 ],品川シーサイド駅,3.0,22
20318426,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20318426/,20980.0,3LDK,78.78,2025,8.0,13.0,東京都新宿区高田馬場４ [ ■ 周辺環境 ],高田馬場駅,7.0,10
78794364,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78794364/,20980.0,2LDK,72.57,2014,15.0,2.0,東京都新宿区大久保３ [ ■ 周辺環境 ],高田馬場駅,6.0,28
79010657,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79010657/,21000.0,3LDK,73.45,2014,18.0,2.0,東京都新宿区大久保３ [ ■ 周辺環境 ],高田馬場駅,7.0,17
79056925,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_79056925/,21680.0,2LDK,72.66,2003,13.0,3.0,東京都千代田区神田神保町１ [ ■ 周辺環境 ],神保町駅,1.0,25
20332758,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20332758/,21800.0,3LDK,85.15,2024,5.0,1.0,東京都中央区晴海５ [ ■ 周辺環境 ],勝どき駅,20.0,22
79176516,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79176516/,21800.0,3LDK,83.34,2008,46.0,2.0,東京都中央区勝どき６ [ ■ 周辺環境 ],勝どき駅,8.0,22
20039370,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20039370/,21480.0,3LDK,106.51,1998,5.0,9.0,東京都目黒区祐天寺２-15-19 [ ■ 周辺環境 ],祐天寺駅,2.0,28
